formula,gfa
Al24Ce76,0
Al23Ce77,0
Al22Ce78,0
Al21Ce79,0
Al20Ce80,0
Al19Ce81,0
Al18Ce82,0
Al17Ce83,0
Al16Ce84,0
Al15Ce85,0
Al14Ce86,0
Al13Ce87,0
Al12Ce88,0
Al11Ce89,0
Al10Ce90,0
Al9Ce91,0
Al8Ce92,0
Al7Ce93,0
Al6Ce94,0
Al5Ce95,0
Al4Ce96,0
Al3Ce97,0
Al2Ce98,0
Al1Ce99,0
Al0Ce100,0
Al100Dy0,0
Al99Dy1,0
Al98Dy2,0
Al97Dy3,0
Al96Dy4,0
Al95Dy5,0
Al94Dy6,0
Al93Dy7,0
Al92Dy8,0
Al91Dy9,1
Al90Dy10,1
Al89Dy11,1
Al88Dy12,1
Al87Dy13,0
Al86Dy14,0
Al85Dy15,0
Al84Dy16,0
Al83Dy17,0
Al82Dy18,0
Al81Dy19,0
Al80Dy20,0
Al79Dy21,0
Al78Dy22,0
Al77Dy23,0
Al76Dy24,0
Al75Dy25,0
Al74Dy26,0
Al73Dy27,0
Al72Dy28,0
Al71Dy29,0
Al70Dy30,0
Al69Dy31,0
Al68Dy32,0
Al67Dy33,0
Al66Dy34,0
Al65Dy35,0
Al64Dy36,0
Al63Dy37,0
Al62Dy38,0
Al61Dy39,0
Al60Dy40,0
Al59Dy41,0
Al58Dy42,0
Al57Dy43,0
Al56Dy44,0
Al55Dy45,0
Al54Dy46,0
Al53Dy47,0
Al52Dy48,0
Al51Dy49,0
Al50Dy50,0
Al49Dy51,0
Al48Dy52,0
Al47Dy53,0
Al46Dy54,0
Al45Dy55,0
Al44Dy56,0
Al43Dy57,0
Al42Dy58,0
Al41Dy59,0
Al40Dy60,0
Al39Dy61,0
Al38Dy62,0
Al37Dy63,0
Al36Dy64,0
Al35Dy65,0
Al34Dy66,0
Al33Dy67,0
Al32Dy68,0
Al31Dy69,0
Al30Dy70,0
Al29Dy71,0
Al28Dy72,0
Al27Dy73,0
Al26Dy74,0
Al25Dy75,0
Al24Dy76,0
Al23Dy77,0
Al22Dy78,0
Al21Dy79,0
Al20Dy80,0
Al19Dy81,0
Al18Dy82,0
Al17Dy83,0
Al16Dy84,0
Al15Dy85,0
Al14Dy86,0
Al13Dy87,0
Al12Dy88,0
Al11Dy89,0
Al10Dy90,0
Al9Dy91,0
Al8Dy92,0
Al7Dy93,0
Al6Dy94,0
Al5Dy95,0
Al4Dy96,0
Al3Dy97,0
Al2Dy98,0
Al1Dy99,0
Al0Dy100,0
Al100Er0,0
Al99Er1,0
Al98Er2,0
Al97Er3,0
Al96Er4,0
Al95Er5,0
Al94Er6,0
Al93Er7,0
Al92Er8,0
Al91Er9,1
Al90Er10,1
Al89Er11,1
Al88Er12,1
Al87Er13,0
Al86Er14,0
Al85Er15,0
Al84Er16,0
Al83Er17,0
Al82Er18,0
Al81Er19,0
Al80Er20,0
Al79Er21,0
Al78Er22,0
Al77Er23,0
Al76Er24,0
Al75Er25,0
Al74Er26,0
Al73Er27,0
Al72Er28,0
Al71Er29,0
Al70Er30,0
Al69Er31,0
Al68Er32,0
Al67Er33,0
Al66Er34,0
Al65Er35,0
Al64Er36,0
Al63Er37,0
Al62Er38,0
Al61Er39,0
Al60Er40,0
Al59Er41,0
Al58Er42,0
Al57Er43,0
Al56Er44,0
Al55Er45,0
Al54Er46,0
Al53Er47,0
Al52Er48,0
Al51Er49,0
Al50Er50,0
Al49Er51,0
Al48Er52,0
Al47Er53,0
Al46Er54,0
Al45Er55,0
Al44Er56,0
Al43Er57,0
Al42Er58,0
Al41Er59,0
Al40Er60,0
Al39Er61,0
Al38Er62,0
Al37Er63,0
Al36Er64,0
Al35Er65,0
Al34Er66,0
Al33Er67,0
Al32Er68,0
Al31Er69,0
Al30Er70,0
Al29Er71,0
Al28Er72,0
Al27Er73,0
Al26Er74,0
Al25Er75,0
Al24Er76,0
Al23Er77,0
Al22Er78,0
Al21Er79,0
Al20Er80,0
Al19Er81,0
Al18Er82,0
Al17Er83,0
Al16Er84,0
Al15Er85,0
Al14Er86,0
Al13Er87,0
Al12Er88,0
Al11Er89,0
Al10Er90,0
Al9Er91,0
Al8Er92,0
Al7Er93,0
Al6Er94,0
Al5Er95,0
Al4Er96,0
Al3Er97,0
Al2Er98,0
Al1Er99,0
Al0Er100,0
Al100Gd0,0
Al99Gd1,0
Al98Gd2,0
Al97Gd3,0
Al96Gd4,0
Al95Gd5,0
Al94Gd6,0
Al93Gd7,0
Al92Gd8,1
Al91Gd9,1
Al90Gd10,1
Al89Gd11,1
Al88Gd12,1
Al87Gd13,0
Al86Gd14,0
Al85Gd15,0
Al84Gd16,0
Al83Gd17,0
Al82Gd18,0
Al81Gd19,0
Al80Gd20,0
Al79Gd21,0
Al78Gd22,0
Al77Gd23,0
Al76Gd24,0
Al75Gd25,0
Al74Gd26,0
Al73Gd27,0
Al72Gd28,0
Al71Gd29,0
Al70Gd30,0
Al69Gd31,0
Al68Gd32,0
Al67Gd33,0
Al66Gd34,0
Al65Gd35,0
Al64Gd36,0
Al63Gd37,0
Al62Gd38,0
Al61Gd39,0
Al60Gd40,0
Al59Gd41,0
Al58Gd42,0
Al57Gd43,0
Al56Gd44,0
Al55Gd45,0
Al54Gd46,0
Al53Gd47,0
Al52Gd48,0
Al51Gd49,0
Al50Gd50,0
Al49Gd51,0
Al48Gd52,0
Al47Gd53,0
Al46Gd54,0
Al45Gd55,0
Al44Gd56,0
Al43Gd57,0
Al42Gd58,0
Al41Gd59,0
Al40Gd60,0
Al39Gd61,0
Al38Gd62,0
Al37Gd63,0
Al36Gd64,0
Al35Gd65,0
Al34Gd66,0
Al33Gd67,0
Al32Gd68,0
Al31Gd69,0
Al30Gd70,0
Al29Gd71,0
Al28Gd72,0
Al27Gd73,0
Al26Gd74,0
Al25Gd75,0
Al24Gd76,0
Al23Gd77,0
Al22Gd78,0
Al21Gd79,0
Al20Gd80,0
Al19Gd81,0
Al18Gd82,0
Al17Gd83,0
Al16Gd84,0
Al15Gd85,0
Al14Gd86,0
Al13Gd87,0
Al12Gd88,0
Al11Gd89,0
Al10Gd90,0
Al9Gd91,0
Al8Gd92,0
Al7Gd93,0
Al6Gd94,0
Al5Gd95,0
Al4Gd96,0
Al3Gd97,0
Al2Gd98,0
Al1Gd99,0
Al0Gd100,0
Al100Ho0,0
Al99Ho1,0
Al98Ho2,0
Al97Ho3,0
Al96Ho4,0
Al95Ho5,0
Al94Ho6,0
Al93Ho7,0
Al92Ho8,0
Al91Ho9,1
Al90Ho10,1
Al89Ho11,1
Al88Ho12,1
Al87Ho13,0
Al86Ho14,0
Al85Ho15,0
Al84Ho16,0
Al83Ho17,0
Al82Ho18,0
Al81Ho19,0
Al80Ho20,0
Al79Ho21,0
Al78Ho22,0
Al77Ho23,0
Al76Ho24,0
Al75Ho25,0
Al74Ho26,0
Al73Ho27,0
Al72Ho28,0
Al71Ho29,0
Al70Ho30,0
Al69Ho31,0
Al68Ho32,0
Al67Ho33,0
Al66Ho34,0
Al65Ho35,0
Al64Ho36,0
Al63Ho37,0
Al62Ho38,0
Al61Ho39,0
Al60Ho40,0
Al59Ho41,0
Al58Ho42,0
Al57Ho43,0
Al56Ho44,0
Al55Ho45,0
Al54Ho46,0
Al53Ho47,0
Al52Ho48,0
Al51Ho49,0
Al50Ho50,0
Al49Ho51,0
Al48Ho52,0
Al47Ho53,0
Al46Ho54,0
Al45Ho55,0
Al44Ho56,0
Al43Ho57,0
Al42Ho58,0
Al41Ho59,0
Al40Ho60,0
Al39Ho61,0
Al38Ho62,0
Al37Ho63,0
Al36Ho64,0
Al35Ho65,0
Al34Ho66,0
Al33Ho67,0
Al32Ho68,0
Al31Ho69,0
Al30Ho70,0
Al29Ho71,0
Al28Ho72,0
Al27Ho73,0
Al26Ho74,0
Al25Ho75,0
Al24Ho76,0
Al23Ho77,0
Al22Ho78,0
Al21Ho79,0
Al20Ho80,0
Al19Ho81,0
Al18Ho82,0
Al17Ho83,0
Al16Ho84,0
Al15Ho85,0
Al14Ho86,0
Al13Ho87,0
Al12Ho88,0
Al11Ho89,0
Al10Ho90,0
Al9Ho91,0
Al8Ho92,0
Al7Ho93,0
Al6Ho94,0
Al5Ho95,0
Al4Ho96,0
Al3Ho97,0
Al2Ho98,0
Al1Ho99,0
Al0Ho100,0
Al100La0,0
Al99La1,0
Al98La2,0
Al97La3,0
Al96La4,0
Al95La5,0
Al94La6,0
Al93La7,1
Al92La8,1
Al91La9,1
Al90La10,1
Al89La11,1
Al88La12,1
Al87La13,1
Al86La14,1
Al85La15,0
Al84La16,0
Al83La17,0
Al82La18,0
Al81La19,0
Al80La20,0
Al79La21,0
Al78La22,0
Al77La23,0
Al76La24,0
Al75La25,0
Al74La26,0
Al73La27,0
Al72La28,0
Al71La29,0
Al70La30,0
Al69La31,0
Al68La32,0
Al67La33,0
Al66La34,0
Al65La35,0
Al64La36,0
Al63La37,0
Al62La38,0
Al61La39,0
Al60La40,0
Al59La41,0
Al58La42,0
Al57La43,0
Al56La44,0
Al55La45,0
Al54La46,0
Al53La47,0
Al52La48,0
Al51La49,0
Al50La50,0
Al49La51,0
Al48La52,0
Al47La53,0
Al46La54,0
Al45La55,0
Al44La56,0
Al43La57,0
Al42La58,0
Al41La59,0
Al40La60,0
Al39La61,0
Al38La62,0
Al37La63,0
Al36La64,0
Al35La65,0
Al34La66,0
Al33La67,0
Al32La68,0
Al31La69,0
Al30La70,0
Al29La71,0
Al28La72,0
Al27La73,0
Al26La74,0
Al25La75,0
Al24La76,0
Al23La77,0
Al22La78,0
Al21La79,0
Al20La80,0
Al19La81,0
Al18La82,0
Al17La83,0
Al16La84,0
Al15La85,0
Al14La86,0
Al13La87,0
Al12La88,0
Al11La89,0
Al10La90,0
Al9La91,0
Al8La92,0
Al7La93,0
Al6La94,0
Al5La95,0
Al4La96,0
Al3La97,0
Al2La98,0
Al1La99,0
Al0La100,0
Al100La0,0
Al99La1,0
Al98La2,0
Al97La3,0
Al96La4,0
Al95La5,0
Al94La6,0
Al93La7,0
Al92La8,0
Al91La9,0
Al90La10,0
Al89La11,0
Al88La12,0
Al87La13,0
Al86La14,0
Al85La15,0
Al84La16,0
Al83La17,0
Al82La18,0
Al81La19,0
Al80La20,0
Al79La21,0
Al78La22,0
Al77La23,0
Al76La24,0
Al75La25,0
Al74La26,0
Al73La27,0
Al72La28,0
Al71La29,0
Al70La30,0
Al69La31,0
Al68La32,0
Al67La33,0
Al66La34,0
Al65La35,0
Al64La36,0
Al63La37,0
Al62La38,0
Al61La39,0
Al60La40,0
Al59La41,0
Al58La42,0
Al57La43,0
Al56La44,0
Al55La45,1
Al54La46,1
Al53La47,1
Al52La48,1
Al51La49,1
Al50La50,1
Al49La51,1
Al48La52,1
Al47La53,1
Al46La54,1
Al45La55,1
Al44La56,1
Al43La57,1
Al42La58,1
Al41La59,1
Al40La60,1
Al39La61,1
Al38La62,1
Al37La63,1
Al36La64,1
Al35La65,1
Al34La66,1
Al33La67,1
Al32La68,1
Al31La69,1
Al30La70,1
Al29La71,1
Al28La72,1
Al27La73,1
Al26La74,1
Al25La75,1
Al24La76,1
Al23La77,1
Al22La78,1
Al21La79,1
Al20La80,1
Al19La81,1
Al18La82,1
Al17La83,1
Al16La84,1
Al15La85,1
Al14La86,1
Al13La87,1
Al12La88,0
Al11La89,0
Al10La90,0
Al9La91,0
Al8La92,0
Al7La93,0
Al6La94,0
Al5La95,0
Al4La96,0
Al3La97,0
Al2La98,0
Al1La99,0
Al0La100,0
Al100Mn0,0
Al99Mn1,0
Al98Mn2,0
Al97Mn3,0
Al96Mn4,0
Al95Mn5,0
Al94Mn6,0
Al93Mn7,0
Al92Mn8,0
Al91Mn9,0
Al90Mn10,0
Al89Mn11,0
Al88Mn12,0
Al87Mn13,0
Al86Mn14,0
Al85Mn15,1
Al84Mn16,1
Al83Mn17,1
Al82Mn18,1
Al81Mn19,1
Al80Mn20,1
Al79Mn21,1
Al78Mn22,1
Al77Mn23,1
Al76Mn24,1
Al75Mn25,1
Al74Mn26,0
Al73Mn27,0
Al72Mn28,0
Al71Mn29,0
Al70Mn30,0
Al69Mn31,0
Al68Mn32,0
Al67Mn33,0
Al66Mn34,0
Al65Mn35,0
Al64Mn36,0
Al63Mn37,0
Al62Mn38,0
Al61Mn39,0
Al60Mn40,0
Al59Mn41,0
Al58Mn42,0
Al57Mn43,0
Al56Mn44,0
Al55Mn45,0
Al54Mn46,0
Al53Mn47,0
Al52Mn48,0
Al51Mn49,0
Al50Mn50,0
Al49Mn51,0
Al48Mn52,0
Al47Mn53,0
Al46Mn54,0
Al45Mn55,0
Al44Mn56,0
Al43Mn57,0
Al42Mn58,0
Al41Mn59,0
Al40Mn60,0
Al39Mn61,0
Al38Mn62,0
Al37Mn63,0
Al36Mn64,0
Al35Mn65,0
Al34Mn66,0
Al33Mn67,0
Al32Mn68,0
Al31Mn69,0
Al30Mn70,0
Al29Mn71,0
Al28Mn72,0
Al27Mn73,0
Al26Mn74,0
Al25Mn75,0
Al24Mn76,0
Al23Mn77,0
Al22Mn78,0
Al21Mn79,0
Al20Mn80,0
Al19Mn81,0
Al18Mn82,0
Al17Mn83,0
Al16Mn84,0
Al15Mn85,0
Al14Mn86,0
Al13Mn87,0
Al12Mn88,0
Al11Mn89,0
Al10Mn90,0
Al9Mn91,0
Al8Mn92,0
Al7Mn93,0
Al6Mn94,0
Al5Mn95,0
Al4Mn96,0
Al3Mn97,0
Al2Mn98,0
Al1Mn99,0
Al0Mn100,0
Al100Nd0,0
Al99Nd1,0
Al98Nd2,0
Al97Nd3,0
Al96Nd4,0
Al95Nd5,0
Al94Nd6,0
Al93Nd7,0
Al92Nd8,1
Al91Nd9,1
Al90Nd10,1
Al89Nd11,1
Al88Nd12,1
Al87Nd13,1
Al86Nd14,1
Al85Nd15,0
Al84Nd16,0
Al83Nd17,0
Al82Nd18,0
Al81Nd19,0
Al80Nd20,0
Al79Nd21,0
Al78Nd22,0
Al77Nd23,0
Al76Nd24,0
Al75Nd25,0
Al74Nd26,0
Al73Nd27,0
Al72Nd28,0
Al71Nd29,0
Al70Nd30,0
Al69Nd31,0
Al68Nd32,0
Al67Nd33,0
Al66Nd34,0
Al65Nd35,0
Al64Nd36,0
Al63Nd37,0
Al62Nd38,0
Al61Nd39,0
Al60Nd40,0
Al59Nd41,0
Al58Nd42,0
Al57Nd43,0
Al56Nd44,0
Al55Nd45,0
Al54Nd46,0
Al53Nd47,0
Al52Nd48,0
Al51Nd49,0
Al50Nd50,0
Al49Nd51,0
Al48Nd52,0
Al47Nd53,0
Al46Nd54,0
Al45Nd55,0
Al44Nd56,0
Al43Nd57,0
Al42Nd58,0
Al41Nd59,0
Al40Nd60,0
Al39Nd61,0
Al38Nd62,0
Al37Nd63,0
Al36Nd64,0
Al35Nd65,0
Al34Nd66,0
Al33Nd67,0
Al32Nd68,0
Al31Nd69,0
Al30Nd70,0
Al29Nd71,0
Al28Nd72,0
Al27Nd73,0
Al26Nd74,0
Al25Nd75,0
Al24Nd76,0
Al23Nd77,0
Al22Nd78,0
Al21Nd79,0
Al20Nd80,0
Al19Nd81,0
Al18Nd82,0
Al17Nd83,0
Al16Nd84,0
Al15Nd85,0
Al14Nd86,0
Al13Nd87,0
Al12Nd88,0
Al11Nd89,0
Al10Nd90,0
Al9Nd91,0
Al8Nd92,0
Al7Nd93,0
Al6Nd94,0
Al5Nd95,0
Al4Nd96,0
Al3Nd97,0
Al2Nd98,0
Al1Nd99,0
Al0Nd100,0
Al100Pr0,0
Al99Pr1,0
Al98Pr2,0
Al97Pr3,0
Al96Pr4,0
Al95Pr5,0
Al94Pr6,0
Al93Pr7,0
Al92Pr8,0
Al91Pr9,1
Al90Pr10,1
Al89Pr11,1
Al88Pr12,0
Al87Pr13,0
Al86Pr14,0
Al85Pr15,0
Al84Pr16,0
Al83Pr17,0
Al82Pr18,0
Al81Pr19,0
Al80Pr20,0
Al79Pr21,0
Al78Pr22,0
Al77Pr23,0
Al76Pr24,0
Al75Pr25,0
Al74Pr26,0
Al73Pr27,0
Al72Pr28,0
Al71Pr29,0
Al70Pr30,0
Al69Pr31,0
Al68Pr32,0
Al67Pr33,0
Al66Pr34,0
Al65Pr35,0
Al64Pr36,0
Al63Pr37,0
Al62Pr38,0
Al61Pr39,0
Al60Pr40,0
Al59Pr41,0
Al58Pr42,0
Al57Pr43,0
Al56Pr44,0
Al55Pr45,0
Al54Pr46,0
Al53Pr47,0
Al52Pr48,0
Al51Pr49,0
Al50Pr50,0
Al49Pr51,0
Al48Pr52,0
Al47Pr53,0
Al46Pr54,0
Al45Pr55,0
Al44Pr56,0
Al43Pr57,0
Al42Pr58,0
Al41Pr59,0
Al40Pr60,0
Al39Pr61,0
Al38Pr62,0
Al37Pr63,0
Al36Pr64,0
Al35Pr65,0
Al34Pr66,0
Al33Pr67,0
Al32Pr68,0
Al31Pr69,0
Al30Pr70,0
Al29Pr71,0
Al28Pr72,0
Al27Pr73,0
Al26Pr74,0
Al25Pr75,0
Al24Pr76,0
Al23Pr77,0
Al22Pr78,0
Al21Pr79,0
Al20Pr80,0
Al19Pr81,0
Al18Pr82,0
Al17Pr83,0
Al16Pr84,0
Al15Pr85,0
Al14Pr86,0
Al13Pr87,0
Al12Pr88,0
Al11Pr89,0
Al10Pr90,0
Al9Pr91,0
Al8Pr92,0
Al7Pr93,0
Al6Pr94,0
Al5Pr95,0
Al4Pr96,0
Al3Pr97,0
Al2Pr98,0
Al1Pr99,0
Al0Pr100,0
Al100Sm0,0
Al99Sm1,0
Al98Sm2,0
Al97Sm3,0
Al96Sm4,0
Al95Sm5,0
Al94Sm6,0
Al93Sm7,0
Al92Sm8,1
Al91Sm9,1
Al90Sm10,1
Al89Sm11,1
Al88Sm12,1
Al87Sm13,1
Al86Sm14,1
Al85Sm15,1
Al84Sm16,1
Al83Sm17,0
Al82Sm18,0
Al81Sm19,0
Al80Sm20,0
Al79Sm21,0
Al78Sm22,0
Al77Sm23,0
Al76Sm24,0
Al75Sm25,0
Al74Sm26,0
Al73Sm27,0
Al72Sm28,0
Al71Sm29,0
Al70Sm30,0
Al69Sm31,0
Al68Sm32,0
Al67Sm33,0
Al66Sm34,0
Al65Sm35,0
Al64Sm36,0
Al63Sm37,0
Al62Sm38,0
Al61Sm39,0
Al60Sm40,0
Al59Sm41,0
Al58Sm42,0
Al57Sm43,0
Al56Sm44,0
Al55Sm45,0
Al54Sm46,0
Al53Sm47,0
Al52Sm48,0
Al51Sm49,0
Al50Sm50,0
Al49Sm51,0
Al48Sm52,0
Al47Sm53,0
Al46Sm54,0
Al45Sm55,0
Al44Sm56,0
Al43Sm57,0
Al42Sm58,0
Al41Sm59,0
Al40Sm60,0
Al39Sm61,0
Al38Sm62,0
Al37Sm63,0
Al36Sm64,0
Al35Sm65,0
Al34Sm66,0
Al33Sm67,0
Al32Sm68,0
Al31Sm69,0
Al30Sm70,0
Al29Sm71,0
Al28Sm72,0
Al27Sm73,0
Al26Sm74,0
Al25Sm75,0
Al24Sm76,0
Al23Sm77,0
Al22Sm78,0
Al21Sm79,0
Al20Sm80,0
Al19Sm81,0
Al18Sm82,0
Al17Sm83,0
Al16Sm84,0
Al15Sm85,0
Al14Sm86,0
Al13Sm87,0
Al12Sm88,0
Al11Sm89,0
Al10Sm90,0
Al9Sm91,0
Al8Sm92,0
Al7Sm93,0
Al6Sm94,0
Al5Sm95,0
Al4Sm96,0
Al3Sm97,0
Al2Sm98,0
Al1Sm99,0
Al0Sm100,0
Al100Tb0,0
Al99Tb1,0
Al98Tb2,0
Al97Tb3,0
Al96Tb4,0
Al95Tb5,0
Al94Tb6,0
Al93Tb7,0
Al92Tb8,0
Al91Tb9,1
Al90Tb10,1
Al89Tb11,1
Al88Tb12,1
Al87Tb13,1
Al86Tb14,1
Al85Tb15,0
Al84Tb16,0
Al83Tb17,0
Al82Tb18,0
Al81Tb19,0
Al80Tb20,0
Al79Tb21,0
Al78Tb22,0
Al77Tb23,0
Al76Tb24,0
Al75Tb25,0
Al74Tb26,0
Al73Tb27,0
Al72Tb28,0
Al71Tb29,0
Al70Tb30,0
Al69Tb31,0
Al68Tb32,0
Al67Tb33,0
Al66Tb34,0
Al65Tb35,0
Al64Tb36,0
Al63Tb37,0
Al62Tb38,0
Al61Tb39,0
Al60Tb40,0
Al59Tb41,0
Al58Tb42,0
Al57Tb43,0
Al56Tb44,0
Al55Tb45,0
Al54Tb46,0
Al53Tb47,0
Al52Tb48,0
Al51Tb49,0
Al50Tb50,0
Al49Tb51,0
Al48Tb52,0
Al47Tb53,0
Al46Tb54,0
Al45Tb55,0
Al44Tb56,0
Al43Tb57,0
Al42Tb58,0
Al41Tb59,0
Al40Tb60,0
Al39Tb61,0
Al38Tb62,0
Al37Tb63,0
Al36Tb64,0
Al35Tb65,0
Al34Tb66,0
Al33Tb67,0
Al32Tb68,0
Al31Tb69,0
Al30Tb70,0
Al29Tb71,0
Al28Tb72,0
Al27Tb73,0
Al26Tb74,0
Al25Tb75,0
Al24Tb76,0
Al23Tb77,0
Al22Tb78,0
Al21Tb79,0
Al20Tb80,0
Al19Tb81,0
Al18Tb82,0
Al17Tb83,0
Al16Tb84,0
Al15Tb85,0
Al14Tb86,0
Al13Tb87,0
Al12Tb88,0
Al11Tb89,0
Al10Tb90,0
Al9Tb91,0
Al8Tb92,0
Al7Tb93,0
Al6Tb94,0
Al5Tb95,0
Al4Tb96,0
Al3Tb97,0
Al2Tb98,0
Al1Tb99,0
Al0Tb100,0
Al100Y0,0
Al99Y1,0
Al98Y2,0
Al97Y3,0
Al96Y4,0
Al95Y5,0
Al94Y6,0
Al93Y7,0
Al92Y8,1
Al91Y9,1
Al90Y10,1
Al89Y11,1
Al88Y12,1
Al87Y13,1
Al86Y14,1
Al85Y15,1
Al84Y16,0
Al83Y17,0
Al82Y18,0
Al81Y19,0
Al80Y20,0
Al79Y21,0
Al78Y22,0
Al77Y23,0
Al76Y24,0
Al75Y25,0
Al74Y26,0
Al73Y27,0
Al72Y28,0
Al71Y29,0
Al70Y30,0
Al69Y31,0
Al68Y32,0
Al67Y33,0
Al66Y34,0
Al65Y35,0
Al64Y36,0
Al63Y37,0
Al62Y38,0
